,sid,tangram nr,item,x,y,rot,grid_val,step
0,85931,1,BIG-T,-100.0,40.0,0.0,17.0,1.0
1,85931,1,SQUARE,-137.0,5.0,0.0,11.0,2.0
2,85931,1,SMALL-T,-66.0,3.0,135.0,12.0,3.0
3,85931,1,SMALL-T,-66.0,4.0,315.0,12.0,4.0
4,85931,1,BIG-T,-95.0,-36.0,225.0,7.0,5.0
5,85931,1,SQUARE,4.0,-68.0,0.0,8.0,6.0
6,85931,1,SMALL-T,-102.0,-23.0,315.0,7.0,7.0
7,85931,1,BIG-T,-103.0,-33.0,225.0,7.0,8.0
8,85931,1,SMALL-T,109.0,4.0,45.0,14.0,9.0
10,85931,1,MIDDLE-T,75.0,15.0,45.0,14.0,10.0
11,85931,1,SQUARE,-65.0,2.0,0.0,12.0,11.0
12,85931,1,PARALL,46.0,-69.0,45.0,4.0,12.0
13,85931,1,MIDDLE-T,-29.0,-34.0,180.0,8.0,13.0
14,85931,1,SMALL-T,-137.0,2.0,45.0,11.0,14.0
15,85931,1,SMALL-T,-208.0,-67.0,45.0,5.0,15.0
16,85931,2,BIG-T,-101.0,41.0,0.0,13.0,1.0
19,85931,2,BIG-T,-99.0,41.0,0.0,13.0,2.0
20,85931,2,PARALL,-205.0,75.0,45.0,11.0,3.0
21,85931,2,BIG-T,-141.0,-61.0,0.0,2.0,4.0
22,85931,2,MIDDLE-T,-193.0,-11.0,315.0,6.0,5.0
23,85931,2,SQUARE,-166.0,150.0,0.0,22.0,6.0
24,85931,2,SMALL-T,-87.0,38.0,180.0,13.0,7.0
25,85931,2,SMALL-T,-39.0,-13.0,270.0,9.0,8.0
26,85931,2,SMALL-T,-89.0,38.0,180.0,13.0,9.0
27,85931,2,SMALL-T,-39.0,-13.0,270.0,9.0,10.0
28,85931,3,BIG-T,-236.0,9.0,135.0,11.0,1.0
29,85931,3,BIG-T,-59.0,-61.0,0.0,8.0,2.0
30,85931,3,PARALL,-120.0,-98.0,45.0,2.0,3.0
31,85931,3,SQUARE,-109.0,37.0,45.0,17.0,4.0
32,85931,3,SMALL-T,-162.0,89.0,90.0,22.0,5.0
33,85931,3,SMALL-T,-160.0,-10.0,90.0,12.0,6.0
34,85931,3,SQUARE,-111.0,40.0,45.0,17.0,7.0
35,85931,3,MIDDLE-T,-195.0,-64.0,180.0,6.0,8.0
36,85931,3,PARALL,-124.0,-100.0,45.0,2.0,9.0
37,85931,4,PARALL,-194.0,90.0,90.0,11.0,1.0
38,85931,4,SMALL-T,-65.0,243.0,0.0,23.0,2.0
39,85931,4,SQUARE,-65.0,208.0,0.0,23.0,3.0
40,85931,4,SMALL-T,-142.0,-152.0,135.0,2.0,4.0
41,85931,4,BIG-T,-60.0,70.0,270.0,13.0,5.0
42,85931,4,BIG-T,-78.0,-47.0,135.0,8.0,6.0
43,85931,4,BIG-T,-62.0,69.0,270.0,13.0,7.0
44,85931,4,BIG-T,-18.0,-6.0,90.0,9.0,8.0
45,85931,4,BIG-T,-130.0,101.0,135.0,17.0,9.0
53,85931,4,BIG-T,-132.0,-43.0,45.0,7.0,10.0
54,85931,4,BIG-T,-132.0,100.0,135.0,17.0,11.0
55,85931,4,PARALL,-191.0,90.0,90.0,11.0,12.0
56,85931,4,MIDDLE-T,-113.0,-64.0,225.0,7.0,13.0
57,92356,1,BIG-T,-98.0,43.0,0.0,17.0,1.0
58,92356,1,SQUARE,-136.0,3.0,0.0,11.0,2.0
59,92356,1,MIDDLE-T,1.0,-53.0,225.0,8.0,3.0
60,92356,1,SQUARE,70.0,35.0,0.0,14.0,4.0
61,92356,1,MIDDLE-T,-173.0,-31.0,90.0,6.0,5.0
65,92356,1,BIG-T,-103.0,-31.0,315.0,7.0,6.0
66,92356,1,PARALL,44.0,-68.0,45.0,9.0,7.0
69,92356,1,SQUARE,11.0,-69.0,0.0,3.0,8.0
70,92356,1,SMALL-T,79.0,-69.0,315.0,4.0,9.0
71,92356,1,MIDDLE-T,-75.0,-56.0,135.0,7.0,10.0
72,92356,1,BIG-T,-105.0,-32.0,315.0,7.0,11.0
74,92356,1,PARALL,-56.0,-36.0,0.0,7.0,12.0
75,92356,1,SQUARE,6.0,-68.0,0.0,8.0,13.0
76,92356,1,MIDDLE-T,-122.0,-52.0,135.0,6.0,14.0
81,92356,1,PARALL,34.0,39.0,0.0,18.0,15.0
82,92356,1,SQUARE,7.0,-69.0,0.0,3.0,16.0
83,92356,1,BIG-T,-101.0,-31.0,45.0,7.0,17.0
85,92356,1,SQUARE,55.0,11.0,0.0,14.0,18.0
86,92356,1,SMALL-T,62.0,51.0,315.0,19.0,19.0
88,92356,1,PARALL,48.0,-68.0,45.0,9.0,20.0
89,92356,1,SMALL-T,9.0,-69.0,315.0,3.0,21.0
90,92356,1,BIG-T,-101.0,-31.0,45.0,7.0,22.0
91,92356,1,MIDDLE-T,-80.0,-53.0,225.0,7.0,23.0
92,92356,1,SMALL-T,-71.0,-18.0,45.0,7.0,24.0
93,92356,1,SQUARE,-172.0,-69.0,0.0,1.0,25.0
94,92356,1,MIDDLE-T,115.0,-25.0,225.0,9.0,26.0
95,92356,1,SQUARE,-129.0,-63.0,0.0,6.0,27.0
96,92356,1,BIG-T,100.0,-37.0,45.0,9.0,28.0
97,92356,1,SMALL-T,89.0,47.0,45.0,19.0,29.0
98,92356,1,SQUARE,-139.0,3.0,0.0,11.0,30.0
99,92356,1,BIG-T,-98.0,-31.0,45.0,7.0,31.0
100,92356,1,SQUARE,43.0,61.0,0.0,18.0,32.0
101,92356,1,BIG-T,-101.0,-35.0,225.0,7.0,33.0
103,92356,1,SQUARE,-100.0,73.0,0.0,17.0,34.0
104,92356,1,MIDDLE-T,-51.0,91.0,225.0,22.0,35.0
105,92356,1,SQUARE,65.0,48.0,45.0,19.0,36.0
106,92356,1,MIDDLE-T,31.0,135.0,225.0,23.0,37.0
107,92356,1,BIG-T,-100.0,41.0,0.0,17.0,38.0
108,92356,1,MIDDLE-T,39.0,136.0,270.0,23.0,39.0
111,92356,1,SQUARE,-137.0,-70.0,0.0,1.0,40.0
115,92356,1,BIG-T,-30.0,-33.0,225.0,8.0,41.0
116,92356,1,SMALL-T,101.0,49.0,315.0,19.0,42.0
117,92356,1,SQUARE,-137.0,6.0,0.0,11.0,43.0
120,92356,1,BIG-T,-101.0,-33.0,225.0,7.0,44.0
121,92356,1,SMALL-T,80.0,-69.0,315.0,4.0,45.0
122,92356,1,BIG-T,-102.0,-36.0,45.0,7.0,46.0
123,92356,1,SQUARE,9.0,-66.0,0.0,8.0,47.0
124,92356,1,MIDDLE-T,-98.0,76.0,0.0,17.0,48.0
125,92356,1,PARALL,-118.0,50.0,90.0,16.0,49.0
126,92356,1,MIDDLE-T,59.0,66.0,0.0,19.0,50.0
127,92356,1,PARALL,-69.0,61.0,90.0,17.0,51.0
128,92356,1,MIDDLE-T,-53.0,92.0,225.0,22.0,52.0
129,92356,1,PARALL,-169.0,81.0,90.0,16.0,53.0
130,92356,1,MIDDLE-T,-43.0,87.0,225.0,17.0,54.0
131,92356,1,PARALL,-131.0,74.0,45.0,16.0,55.0
132,92356,1,SQUARE,4.0,-70.0,0.0,3.0,56.0
133,92356,1,PARALL,90.0,84.0,45.0,19.0,57.0
134,92356,1,MIDDLE-T,-50.0,88.0,225.0,22.0,58.0
135,92356,1,SMALL-T,-135.0,109.0,135.0,21.0,59.0
136,92356,1,MIDDLE-T,53.0,110.0,225.0,24.0,60.0
138,92356,1,BIG-T,-102.0,40.0,0.0,17.0,61.0
139,92356,1,SMALL-T,-208.0,-66.0,45.0,5.0,62.0
140,92356,1,MIDDLE-T,-75.0,-11.0,45.0,12.0,63.0
141,92356,1,SQUARE,54.0,131.0,0.0,24.0,64.0
145,92356,1,PARALL,47.0,-69.0,45.0,4.0,65.0
146,92356,1,SMALL-T,8.0,-69.0,315.0,3.0,66.0
147,92356,1,MIDDLE-T,-112.0,56.0,45.0,16.0,67.0
148,92356,1,BIG-T,-103.0,-34.0,225.0,7.0,68.0
149,92356,1,MIDDLE-T,-128.0,-12.0,45.0,11.0,69.0
150,92356,2,SQUARE,-167.0,148.0,0.0,22.0,1.0
151,92356,2,SMALL-T,-222.0,41.0,0.0,11.0,2.0
152,92356,2,MIDDLE-T,-189.0,-10.0,225.0,6.0,3.0
153,92356,2,BIG-T,-103.0,42.0,0.0,13.0,4.0
155,92356,2,PARALL,-204.0,76.0,45.0,11.0,5.0
156,92356,2,BIG-T,-136.0,39.0,180.0,12.0,6.0
157,92356,2,SMALL-T,-74.0,2.0,135.0,8.0,7.0
161,92356,2,SQUARE,-29.0,163.0,0.0,24.0,8.0
162,92356,2,SMALL-T,-166.0,147.0,135.0,22.0,9.0
163,92356,2,SMALL-T,-169.0,148.0,315.0,22.0,10.0
164,92356,2,BIG-T,-140.0,38.0,180.0,12.0,11.0
165,92356,2,BIG-T,-101.0,40.0,0.0,13.0,12.0
167,92356,2,MIDDLE-T,-88.0,-11.0,135.0,8.0,13.0
169,92356,2,SMALL-T,-237.0,75.0,135.0,10.0,14.0
171,92356,2,PARALL,-177.0,114.0,0.0,16.0,15.0
172,92356,2,SMALL-T,-55.0,93.0,135.0,19.0,16.0
173,92356,2,PARALL,-203.0,76.0,45.0,11.0,17.0
174,92356,2,SMALL-T,-204.0,-26.0,225.0,1.0,18.0
178,92356,2,PARALL,-109.0,5.0,45.0,8.0,19.0
179,92356,2,BIG-T,-140.0,38.0,180.0,12.0,20.0
180,92356,2,BIG-T,-97.0,40.0,0.0,13.0,21.0
181,92356,2,PARALL,-201.0,77.0,45.0,11.0,22.0
182,92356,2,SMALL-T,-85.0,70.0,135.0,13.0,23.0
183,92356,2,SQUARE,-165.0,137.0,0.0,17.0,24.0
184,92356,2,SMALL-T,-51.0,-13.0,135.0,9.0,25.0
185,92356,2,SMALL-T,-204.0,-26.0,225.0,1.0,26.0
187,92356,3,BIG-T,-33.0,9.0,225.0,13.0,1.0
188,92356,3,BIG-T,-234.0,10.0,135.0,11.0,2.0
189,92356,3,MIDDLE-T,50.0,101.0,90.0,24.0,3.0
191,92356,3,SQUARE,-159.0,-100.0,0.0,2.0,4.0
192,92356,3,SMALL-T,-231.0,-99.0,45.0,1.0,5.0
193,92356,3,SMALL-T,-89.0,-102.0,315.0,3.0,6.0
194,92356,3,BIG-T,-91.0,72.0,225.0,18.0,7.0
198,92356,3,PARALL,-36.0,-35.0,90.0,8.0,8.0
199,92356,3,BIG-T,-91.0,71.0,225.0,18.0,9.0
201,92356,3,MIDDLE-T,-215.0,34.0,135.0,16.0,10.0
202,92356,3,PARALL,47.0,53.0,90.0,19.0,11.0
206,92356,3,MIDDLE-T,-122.0,-63.0,180.0,7.0,12.0
207,92356,3,SMALL-T,-158.0,-101.0,225.0,2.0,13.0
208,92356,3,PARALL,-37.0,-36.0,90.0,8.0,14.0
209,92356,3,BIG-T,-235.0,10.0,135.0,11.0,15.0
210,92356,3,SQUARE,-127.0,-25.0,0.0,12.0,16.0
211,92356,3,BIG-T,21.0,122.0,225.0,24.0,17.0
216,92356,3,MIDDLE-T,-10.0,-128.0,180.0,4.0,18.0
217,92356,3,PARALL,-126.0,69.0,135.0,17.0,19.0
219,92356,3,SMALL-T,-131.0,42.0,225.0,17.0,20.0
220,92356,3,PARALL,-80.0,102.0,135.0,23.0,21.0
221,92356,3,SMALL-T,-130.0,46.0,225.0,17.0,22.0
222,92356,3,PARALL,-126.0,79.0,135.0,17.0,23.0
223,92356,3,MIDDLE-T,-12.0,-123.0,225.0,4.0,24.0
224,92356,3,SMALL-T,-227.0,-100.0,45.0,1.0,25.0
226,92356,3,BIG-T,-23.0,9.0,225.0,13.0,26.0
229,92356,3,MIDDLE-T,-195.0,-64.0,180.0,6.0,27.0
230,92356,3,PARALL,-125.0,-100.0,45.0,2.0,28.0
231,92356,3,SMALL-T,-127.0,109.0,225.0,22.0,29.0
232,92356,3,SMALL-T,-128.0,37.0,315.0,17.0,30.0
233,92356,3,SQUARE,-127.0,-29.0,0.0,7.0,31.0
234,92356,3,SMALL-T,-174.0,-10.0,315.0,11.0,32.0
235,92356,3,SQUARE,-129.0,38.0,0.0,17.0,33.0
236,92356,3,SMALL-T,-130.0,-31.0,315.0,7.0,34.0
238,92356,3,BIG-T,-234.0,7.0,135.0,11.0,35.0
239,92356,3,BIG-T,-34.0,12.0,225.0,13.0,36.0
240,92356,3,SQUARE,-171.0,39.0,0.0,16.0,37.0
241,92356,3,SMALL-T,-2.0,120.0,225.0,24.0,38.0
242,92356,3,SQUARE,-79.0,106.0,0.0,23.0,39.0
244,92356,3,BIG-T,-234.0,11.0,135.0,11.0,40.0
246,92356,3,BIG-T,-95.0,74.0,225.0,17.0,41.0
247,92356,3,SQUARE,59.0,2.0,0.0,14.0,42.0
248,92356,3,BIG-T,29.0,-17.0,180.0,14.0,43.0
249,92356,3,BIG-T,-234.0,13.0,225.0,11.0,44.0
250,92356,3,BIG-T,-29.0,10.0,225.0,13.0,45.0
251,92356,3,SMALL-T,-132.0,112.0,225.0,22.0,46.0
252,92356,3,SQUARE,-131.0,41.0,0.0,17.0,47.0
253,92356,3,SMALL-T,5.0,-19.0,315.0,14.0,48.0
254,92356,3,SQUARE,-128.0,-27.0,0.0,12.0,49.0
255,92356,3,SMALL-T,-126.0,39.0,315.0,17.0,50.0
256,92356,3,BIG-T,-233.0,12.0,135.0,11.0,51.0
257,92356,3,SQUARE,22.0,-33.0,0.0,9.0,52.0
258,92356,3,SMALL-T,35.0,52.0,315.0,19.0,53.0
261,92356,3,PARALL,-127.0,74.0,135.0,17.0,54.0
264,92356,3,BIG-T,-62.0,-58.0,0.0,8.0,55.0
265,92356,3,PARALL,-124.0,-100.0,45.0,2.0,56.0
268,92356,3,BIG-T,-160.0,43.0,90.0,17.0,57.0
269,92356,3,SQUARE,-202.0,-22.0,0.0,11.0,58.0
270,92356,3,SMALL-T,-198.0,48.0,135.0,16.0,59.0
271,92356,3,SMALL-T,-274.0,-29.0,135.0,5.0,60.0
272,92356,4,BIG-T,-62.0,71.0,270.0,13.0,1.0
275,92356,4,PARALL,-141.0,90.0,90.0,12.0,2.0
276,92356,4,BIG-T,-2.0,-21.0,180.0,9.0,3.0
277,92356,4,SMALL-T,-67.0,247.0,0.0,23.0,4.0
278,92356,4,SQUARE,-67.0,205.0,0.0,23.0,5.0
279,92356,4,SMALL-T,-141.0,-150.0,135.0,2.0,6.0
282,92356,4,BIG-T,-61.0,71.0,270.0,13.0,7.0
285,92356,4,BIG-T,-89.0,-42.0,225.0,8.0,8.0
286,92356,4,PARALL,-97.0,99.0,45.0,13.0,9.0
289,92356,4,BIG-T,-105.0,27.0,270.0,13.0,10.0
290,92356,4,SMALL-T,-141.0,-152.0,135.0,2.0,11.0
291,92356,4,SQUARE,-66.0,206.0,0.0,23.0,12.0
292,92356,4,SMALL-T,-66.0,245.0,0.0,23.0,13.0
293,92356,4,PARALL,-193.0,91.0,90.0,11.0,14.0
294,92356,4,BIG-T,-62.0,72.0,270.0,13.0,15.0
296,92356,4,MIDDLE-T,-114.0,-65.0,225.0,7.0,16.0
298,92356,4,BIG-T,-61.0,-16.0,270.0,8.0,17.0
299,92356,4,MIDDLE-T,-113.0,-65.0,225.0,7.0,18.0
300,92356,4,BIG-T,-61.0,71.0,270.0,13.0,19.0
303,92356,4,BIG-T,-60.0,71.0,270.0,13.0,20.0
307,92356,4,BIG-T,-131.0,-43.0,45.0,7.0,21.0
308,92356,4,BIG-T,-130.0,98.0,135.0,12.0,22.0
309,92356,4,PARALL,-189.0,92.0,90.0,11.0,23.0
310,92356,4,MIDDLE-T,-112.0,-63.0,225.0,8.0,24.0
311,92836,1,PARALL,-73.0,64.0,90.0,17.0,1.0
312,92836,1,SMALL-T,-98.0,90.0,0.0,22.0,2.0
313,92836,1,SMALL-T,-148.0,41.0,0.0,16.0,3.0
315,92836,1,BIG-T,-102.0,-35.0,225.0,7.0,4.0
316,92836,1,BIG-T,-98.0,-33.0,45.0,7.0,5.0
317,92836,1,SQUARE,13.0,-67.0,0.0,8.0,6.0
318,92836,1,SMALL-T,89.0,-66.0,315.0,9.0,7.0
321,92836,1,MIDDLE-T,-150.0,86.0,135.0,16.0,8.0
322,92836,1,PARALL,-79.0,65.0,90.0,17.0,9.0
323,92836,1,MIDDLE-T,-99.0,70.0,0.0,17.0,10.0
324,92836,1,PARALL,120.0,104.0,90.0,25.0,11.0
325,92836,1,BIG-T,-98.0,-18.0,45.0,7.0,12.0
326,92836,1,MIDDLE-T,57.0,9.0,0.0,14.0,13.0
327,92836,1,BIG-T,-98.0,40.0,0.0,17.0,14.0
328,92836,1,MIDDLE-T,-120.0,-14.0,45.0,11.0,15.0
329,92836,1,SQUARE,8.0,-70.0,0.0,3.0,16.0
331,92836,1,BIG-T,-99.0,-35.0,45.0,7.0,17.0
332,92836,1,SMALL-T,78.0,-74.0,315.0,4.0,18.0
333,92836,1,PARALL,-134.0,-37.0,135.0,6.0,19.0
335,92836,1,SMALL-T,-65.0,-73.0,225.0,2.0,20.0
338,92836,1,MIDDLE-T,-120.0,-18.0,225.0,6.0,21.0
340,92836,1,BIG-T,-101.0,-31.0,45.0,7.0,22.0
341,92836,1,MIDDLE-T,-124.0,-10.0,225.0,11.0,23.0
342,92836,1,PARALL,-104.0,-81.0,90.0,2.0,24.0
343,92836,1,SMALL-T,80.0,-66.0,315.0,9.0,25.0
345,92836,1,PARALL,-93.0,-82.0,90.0,2.0,26.0
347,92836,1,BIG-T,-102.0,-33.0,45.0,7.0,27.0
348,92836,1,PARALL,-174.0,-70.0,135.0,1.0,28.0
349,92836,1,BIG-T,-30.0,-22.0,45.0,8.0,29.0
351,92836,1,SMALL-T,-137.0,-2.0,225.0,11.0,30.0
352,92836,1,MIDDLE-T,-102.0,-41.0,180.0,7.0,31.0
354,92836,1,SMALL-T,-46.0,-101.0,225.0,2.0,32.0
355,92836,1,SQUARE,6.0,-70.0,0.0,3.0,33.0
356,92836,1,BIG-T,-98.0,-33.0,45.0,7.0,34.0
358,92836,1,SQUARE,-141.0,-63.0,0.0,6.0,35.0
359,92836,1,SMALL-T,14.0,-71.0,315.0,3.0,36.0
360,92836,1,PARALL,45.0,-76.0,45.0,4.0,37.0
364,92836,1,SQUARE,41.0,42.0,0.0,18.0,38.0
365,92836,1,BIG-T,-95.0,42.0,0.0,17.0,39.0
366,92836,1,BIG-T,-83.0,-37.0,45.0,7.0,40.0
367,92836,1,SMALL-T,-207.0,-67.0,45.0,5.0,41.0
370,92836,1,BIG-T,-99.0,41.0,0.0,17.0,42.0
371,92836,1,BIG-T,-100.0,-35.0,45.0,7.0,43.0
373,92836,1,MIDDLE-T,-126.0,-52.0,225.0,6.0,44.0
374,92836,1,BIG-T,-98.0,-32.0,45.0,7.0,45.0
375,92836,1,MIDDLE-T,-74.0,-53.0,225.0,7.0,46.0
376,92836,1,SMALL-T,-175.0,-9.0,90.0,11.0,47.0
378,92836,2,BIG-T,-102.0,41.0,0.0,13.0,1.0
379,92836,2,SQUARE,-166.0,151.0,0.0,22.0,2.0
380,92836,2,SMALL-T,-236.0,75.0,135.0,10.0,3.0
381,92836,2,SMALL-T,-165.0,71.0,315.0,12.0,4.0
382,92836,2,BIG-T,-139.0,38.0,180.0,12.0,5.0
383,92836,2,MIDDLE-T,-87.0,-13.0,135.0,8.0,6.0
385,92836,2,PARALL,-271.0,53.0,45.0,10.0,7.0
386,92836,2,SMALL-T,-218.0,-65.0,315.0,1.0,8.0
387,92836,2,PARALL,-207.0,77.0,45.0,11.0,9.0
390,92836,2,MIDDLE-T,-148.0,89.0,135.0,17.0,10.0
394,92836,2,BIG-T,-156.0,17.0,135.0,7.0,11.0
395,92836,2,PARALL,-201.0,72.0,45.0,11.0,12.0
397,92836,2,BIG-T,-102.0,40.0,0.0,13.0,13.0
398,92836,2,BIG-T,-138.0,38.0,180.0,12.0,14.0
399,92836,2,MIDDLE-T,-185.0,-10.0,225.0,6.0,15.0
400,92836,2,SMALL-T,-72.0,-26.0,135.0,4.0,16.0
403,92836,2,BIG-T,-142.0,39.0,180.0,12.0,17.0
404,92836,2,SMALL-T,-97.0,-27.0,135.0,3.0,18.0
406,92836,2,MIDDLE-T,-189.0,-13.0,225.0,6.0,19.0
407,92836,2,SMALL-T,-98.0,-29.0,135.0,3.0,20.0
409,92836,2,PARALL,-203.0,82.0,45.0,11.0,21.0
410,92836,2,SMALL-T,-34.0,74.0,225.0,14.0,22.0
413,92836,2,SMALL-T,-228.0,75.0,135.0,11.0,23.0
414,92836,2,SMALL-T,-171.0,96.0,225.0,17.0,24.0
415,92836,2,PARALL,-110.0,-36.0,90.0,3.0,25.0
418,92836,2,BIG-T,-138.0,-63.0,0.0,2.0,26.0
419,92836,2,PARALL,-74.0,5.0,135.0,8.0,27.0
420,92836,2,SMALL-T,-159.0,87.0,225.0,12.0,28.0
421,92836,2,SMALL-T,-236.0,77.0,135.0,10.0,29.0
422,92836,2,SMALL-T,-165.0,79.0,315.0,12.0,30.0
423,92836,2,SMALL-T,-236.0,74.0,135.0,10.0,31.0
424,92836,2,PARALL,-74.0,6.0,135.0,8.0,32.0
425,92836,2,SMALL-T,-237.0,74.0,135.0,10.0,33.0
429,92836,2,SMALL-T,-166.0,147.0,315.0,22.0,34.0
430,92836,2,SMALL-T,-168.0,142.0,135.0,17.0,35.0
431,92836,2,PARALL,-197.0,72.0,45.0,11.0,36.0
435,92836,2,SQUARE,-169.0,72.0,0.0,12.0,37.0
436,92836,2,SMALL-T,-167.0,145.0,135.0,22.0,38.0
437,92836,2,PARALL,-76.0,65.0,90.0,13.0,39.0
438,92836,2,SMALL-T,-99.0,91.0,0.0,18.0,40.0
442,92836,2,MIDDLE-T,-202.0,41.0,0.0,11.0,41.0
443,92836,2,PARALL,-132.0,75.0,135.0,12.0,42.0
446,92836,2,BIG-T,-91.0,35.0,0.0,13.0,43.0
450,92836,2,BIG-T,-136.0,37.0,180.0,12.0,44.0
451,92836,2,SQUARE,-167.0,146.0,0.0,22.0,45.0
452,92836,2,PARALL,-199.0,82.0,90.0,11.0,46.0
454,92836,2,MIDDLE-T,-88.0,-11.0,135.0,8.0,47.0
455,92836,2,SMALL-T,-204.0,-25.0,225.0,1.0,48.0
456,92836,3,BIG-T,-88.0,65.0,225.0,18.0,1.0
457,92836,3,PARALL,-35.0,-31.0,90.0,8.0,2.0
458,92836,3,SQUARE,-160.0,-97.0,0.0,2.0,3.0
460,92836,3,BIG-T,-233.0,8.0,135.0,11.0,4.0
461,92836,3,SMALL-T,-91.0,-101.0,315.0,3.0,5.0
462,92836,3,SMALL-T,-234.0,-98.0,45.0,1.0,6.0
464,92836,3,BIG-T,-14.0,3.0,225.0,14.0,7.0
465,92836,3,PARALL,-123.0,63.0,135.0,17.0,8.0
466,92836,3,BIG-T,-34.0,11.0,225.0,13.0,9.0
467,92836,3,PARALL,-132.0,59.0,0.0,17.0,10.0
469,92836,3,BIG-T,-236.0,2.0,135.0,11.0,11.0
472,92836,3,BIG-T,-90.0,69.0,225.0,18.0,12.0
474,92836,3,SQUARE,-126.0,-38.0,0.0,7.0,13.0
475,92836,3,BIG-T,-91.0,70.0,225.0,18.0,14.0
476,92836,3,SQUARE,-161.0,-97.0,0.0,2.0,15.0
477,92836,3,BIG-T,-236.0,11.0,135.0,11.0,16.0
478,92836,3,PARALL,-81.0,-32.0,90.0,8.0,17.0
479,92836,3,SMALL-T,-14.0,-58.0,0.0,9.0,18.0
480,92836,3,PARALL,-91.0,-32.0,90.0,8.0,19.0
481,92836,3,SMALL-T,-18.0,-57.0,0.0,8.0,20.0
482,92836,3,PARALL,-92.0,-31.0,90.0,8.0,21.0
483,92836,3,SMALL-T,-12.0,-59.0,0.0,9.0,22.0
484,92836,3,BIG-T,-91.0,68.0,225.0,18.0,23.0
486,92836,3,BIG-T,-235.0,11.0,135.0,11.0,24.0
487,92836,3,SQUARE,-162.0,-103.0,0.0,2.0,25.0
488,92836,3,SMALL-T,-232.0,-99.0,45.0,1.0,26.0
489,92836,3,SQUARE,-160.0,-98.0,0.0,2.0,27.0
491,92836,3,PARALL,-87.0,-34.0,90.0,8.0,28.0
494,92836,3,MIDDLE-T,-123.0,-65.0,180.0,7.0,29.0
496,92836,3,SMALL-T,-159.0,-99.0,225.0,2.0,30.0
497,92836,3,SQUARE,-132.0,-34.0,0.0,7.0,31.0
498,92836,3,PARALL,-60.0,130.0,90.0,23.0,32.0
499,92836,3,BIG-T,-25.0,5.0,225.0,13.0,33.0
500,92836,3,PARALL,26.0,-115.0,0.0,4.0,34.0
501,92836,3,BIG-T,-90.0,68.0,225.0,18.0,35.0
502,92836,3,SQUARE,-123.0,-35.0,0.0,7.0,36.0
503,92836,3,BIG-T,-91.0,71.0,225.0,18.0,37.0
505,92836,3,SMALL-T,-41.0,-137.0,225.0,3.0,38.0
506,92836,3,PARALL,-34.0,-29.0,90.0,8.0,39.0
507,92836,3,SQUARE,-161.0,-100.0,0.0,2.0,40.0
509,92836,3,SMALL-T,-86.0,-97.0,315.0,3.0,41.0
511,92836,3,BIG-T,-92.0,9.0,225.0,13.0,42.0
512,92836,3,PARALL,-125.0,69.0,135.0,17.0,43.0
514,92836,3,BIG-T,-91.0,66.0,225.0,18.0,44.0
515,92836,3,SMALL-T,-16.0,-59.0,0.0,9.0,45.0
516,92836,3,MIDDLE-T,-73.0,-83.0,315.0,8.0,46.0
517,92836,3,SMALL-T,-4.0,-64.0,0.0,9.0,47.0
518,92836,3,PARALL,-81.0,-44.0,135.0,8.0,48.0
519,92836,4,SQUARE,-68.0,206.0,0.0,23.0,1.0
520,92836,4,SMALL-T,-63.0,248.0,0.0,23.0,2.0
521,92836,4,PARALL,-187.0,88.0,90.0,11.0,3.0
522,92836,4,BIG-T,-129.0,99.0,135.0,12.0,4.0
523,92836,4,BIG-T,-130.0,-40.0,45.0,7.0,5.0
524,92836,4,MIDDLE-T,-115.0,-66.0,225.0,7.0,6.0
525,92836,4,SMALL-T,-142.0,-152.0,135.0,2.0,7.0
526,93250,1,BIG-T,-100.0,41.0,0.0,17.0,1.0
527,93250,1,BIG-T,-101.0,-31.0,315.0,7.0,2.0
529,93250,1,PARALL,44.0,-68.0,45.0,9.0,3.0
530,93250,1,SQUARE,55.0,16.0,45.0,14.0,4.0
531,93250,1,BIG-T,-69.0,-101.0,0.0,2.0,5.0
532,93250,1,PARALL,115.0,-104.0,45.0,4.0,6.0
534,93250,1,SQUARE,-100.0,90.0,45.0,22.0,7.0
535,93250,1,SMALL-T,-49.0,39.0,0.0,17.0,8.0
536,93250,1,BIG-T,-103.0,-32.0,45.0,7.0,9.0
537,93250,1,MIDDLE-T,43.0,-35.0,180.0,8.0,10.0
538,93250,1,PARALL,-133.0,-71.0,135.0,1.0,11.0
539,93250,1,SMALL-T,-161.0,35.0,45.0,11.0,12.0
540,93250,1,PARALL,-173.0,-68.0,135.0,6.0,13.0
541,93250,1,BIG-T,-32.0,-35.0,225.0,8.0,14.0
542,93250,1,SMALL-T,-65.0,2.0,45.0,12.0,15.0
543,93250,1,SMALL-T,-136.0,-67.0,45.0,6.0,16.0
544,93250,1,SQUARE,-140.0,3.0,0.0,11.0,17.0
545,93250,1,BIG-T,-99.0,39.0,0.0,17.0,18.0
546,93250,1,MIDDLE-T,44.0,-35.0,180.0,9.0,19.0
547,93250,1,BIG-T,-30.0,-35.0,225.0,8.0,20.0
548,93250,1,SMALL-T,-136.0,-69.0,45.0,1.0,21.0
549,93250,1,PARALL,-174.0,-68.0,135.0,6.0,22.0
550,93250,1,MIDDLE-T,44.0,-33.0,180.0,9.0,23.0
551,93250,1,BIG-T,-28.0,-36.0,225.0,8.0,24.0
552,93250,1,SMALL-T,-66.0,2.0,45.0,12.0,25.0
