,sid,tangram nr,item,x,y,rot,grid_val,step,i_item
1936,134945,3,BIG-T,68.0,171.0,225.0,-1.0,100.0,0
1937,134945,3,SMALL-T,-126.0,105.0,225.0,22.0,47.0,3
1938,134945,3,SQUARE,329.0,-91.0,0.0,-1.0,100.0,5
1939,134945,3,BIG-T,-20.0,5.0,225.0,13.0,48.0,0
1940,134945,3,SMALL-T,-128.0,33.0,45.0,17.0,49.0,4
1941,134945,3,PARALL,78.0,-163.0,0.0,-1.0,100.0,6
1942,134945,3,SQUARE,-78.0,-168.0,0.0,-1.0,100.0,5
1943,134945,3,PARALL,36.0,-139.0,90.0,4.0,50.0,6
1944,134945,3,SQUARE,-157.0,-100.0,0.0,2.0,51.0,5
1945,134945,3,SMALL-T,-228.0,-99.0,45.0,1.0,52.0,4
1946,134945,3,SMALL-T,-88.0,-103.0,315.0,3.0,53.0,3
1947,134945,3,PARALL,123.0,-51.0,90.0,-1.0,100.0,6
1948,134945,3,MIDDLE-T,-112.0,91.0,225.0,22.0,54.0,2
1949,134945,3,BIG-T,106.0,-179.0,225.0,-1.0,100.0,0
1950,134945,3,PARALL,-34.0,-36.0,90.0,8.0,55.0,6
1951,134945,3,MIDDLE-T,-62.0,41.0,225.0,18.0,56.0,2
1952,134945,3,SMALL-T,-32.0,-128.0,315.0,3.0,57.0,3
1953,134945,3,BIG-T,-311.0,120.0,135.0,20.0,58.0,1
1954,134945,3,PARALL,-138.0,65.0,0.0,17.0,59.0,6
1955,134945,3,SQUARE,324.0,33.0,0.0,-1.0,100.0,5
1956,134945,3,SMALL-T,57.0,-19.0,225.0,14.0,60.0,4
1957,134945,3,SMALL-T,-6.0,-109.0,225.0,4.0,61.0,3
1958,134945,3,PARALL,17.0,153.0,0.0,-1.0,100.0,6
1959,134945,3,MIDDLE-T,-75.0,205.0,225.0,-1.0,100.0,2
1960,134945,3,SMALL-T,133.0,16.0,225.0,-1.0,100.0,4
1961,134945,3,BIG-T,-337.0,195.0,135.0,-1.0,100.0,1
1962,134945,3,BIG-T,213.0,-104.0,315.0,-1.0,100.0,0
1963,134945,3,BIG-T,-235.0,10.0,135.0,11.0,62.0,1
1964,134945,3,BIG-T,-30.0,10.0,225.0,13.0,63.0,0
1965,134945,3,PARALL,-137.0,63.0,0.0,17.0,64.0,6
1966,134945,3,BIG-T,-30.0,10.0,225.0,13.0,65.0,0
1967,134945,3,PARALL,-194.0,-99.0,135.0,1.0,66.0,6
1968,134945,3,SMALL-T,220.0,-95.0,225.0,-1.0,100.0,3
1969,134945,3,SMALL-T,-128.0,105.0,225.0,22.0,67.0,4
1970,134945,3,BIG-T,-22.0,8.0,225.0,13.0,68.0,0
1971,134945,3,SMALL-T,-127.0,107.0,225.0,22.0,69.0,4
1972,134945,3,MIDDLE-T,-120.0,-65.0,180.0,7.0,70.0,2
1973,134945,3,SQUARE,-126.0,-27.0,0.0,12.0,71.0,5
1974,134945,3,SMALL-T,-125.0,105.0,225.0,22.0,72.0,4
1975,134945,3,SQUARE,-127.0,34.0,0.0,17.0,73.0,5
1976,134945,3,MIDDLE-T,-19.0,-157.0,180.0,-1.0,100.0,2
1977,134945,3,SMALL-T,-156.0,-100.0,45.0,2.0,74.0,3
1978,134945,3,SMALL-T,-20.0,-113.0,225.0,3.0,75.0,4
1979,134945,3,SQUARE,-126.0,-27.0,0.0,12.0,76.0,5
1980,134945,3,BIG-T,67.0,97.0,225.0,-1.0,100.0,0
1981,134945,3,SQUARE,207.0,-49.0,0.0,-1.0,100.0,5
1982,134945,3,BIG-T,-92.0,72.0,225.0,18.0,77.0,0
1983,134945,3,SMALL-T,61.0,-137.0,0.0,-1.0,100.0,4
1984,134945,3,MIDDLE-T,-53.0,0.0,180.0,13.0,78.0,2
1985,134945,3,BIG-T,84.0,144.0,225.0,-1.0,100.0,0
1986,134945,3,SMALL-T,-81.0,-98.0,315.0,3.0,79.0,4
1987,134945,3,MIDDLE-T,82.0,-58.0,270.0,-1.0,100.0,2
1988,134945,3,BIG-T,-28.0,9.0,225.0,13.0,80.0,0
1989,134945,3,SQUARE,-127.0,-26.0,0.0,12.0,81.0,5
1990,134945,3,BIG-T,-21.0,9.0,225.0,13.0,100.0,0
1991,134945,3,MIDDLE-T,244.0,-39.0,315.0,-1.0,100.0,2
1992,134945,3,BIG-T,52.0,80.0,225.0,19.0,82.0,0
1993,134945,3,SQUARE,98.0,-109.0,0.0,-1.0,100.0,5
1994,134945,3,PARALL,-269.0,-190.0,135.0,-1.0,100.0,6
1995,134945,3,SMALL-T,-231.0,-98.0,45.0,1.0,83.0,3
1996,134945,3,SQUARE,-155.0,-99.0,0.0,2.0,84.0,5
1997,134945,3,SMALL-T,-229.0,-100.0,45.0,1.0,85.0,3
1998,134945,3,SMALL-T,-83.0,-99.0,315.0,3.0,86.0,4
1999,134945,3,SQUARE,-155.0,-100.0,0.0,2.0,87.0,5
2000,134945,3,PARALL,157.0,-149.0,135.0,-1.0,100.0,6
2001,134945,3,BIG-T,-92.0,73.0,225.0,18.0,88.0,0
2002,134945,3,MIDDLE-T,77.0,-176.0,225.0,-1.0,100.0,2
2003,134945,3,PARALL,-33.0,-25.0,135.0,13.0,89.0,6
2004,134945,3,BIG-T,47.0,127.0,225.0,24.0,90.0,0
2005,134945,3,MIDDLE-T,-113.0,90.0,225.0,22.0,91.0,2
2006,134945,3,PARALL,207.0,-168.0,135.0,-1.0,100.0,6
2007,134945,3,BIG-T,-94.0,8.0,225.0,12.0,92.0,0
2008,134945,3,MIDDLE-T,39.0,185.0,225.0,-1.0,100.0,2
2009,134945,3,PARALL,-24.0,-26.0,135.0,13.0,93.0,6
2010,134945,3,MIDDLE-T,-106.0,105.0,225.0,22.0,100.0,2
2011,134945,3,BIG-T,104.0,-146.0,225.0,-1.0,100.0,0
2012,134945,3,MIDDLE-T,-112.0,92.0,225.0,22.0,94.0,2
2013,134945,3,PARALL,-35.0,-26.0,135.0,13.0,95.0,6
2014,134945,3,MIDDLE-T,-84.0,61.0,225.0,18.0,96.0,2
2015,134945,3,SMALL-T,22.0,-153.0,315.0,-1.0,100.0,4
2016,134945,3,MIDDLE-T,-13.0,150.0,225.0,-1.0,100.0,2
2017,134945,3,BIG-T,-352.0,150.0,135.0,-1.0,100.0,1
2018,134945,3,PARALL,212.0,-2.0,135.0,-1.0,100.0,6
2019,134945,3,BIG-T,-91.0,71.0,225.0,18.0,97.0,1
2020,134945,3,SQUARE,-158.0,-101.0,0.0,2.0,98.0,5
2021,134945,3,PARALL,-36.0,-36.0,90.0,8.0,99.0,6
2022,134945,3,BIG-T,-90.0,67.0,225.0,18.0,100.0,1
2023,134945,3,PARALL,-40.0,-32.0,90.0,8.0,101.0,6
2024,134945,3,SQUARE,-158.0,-101.0,0.0,2.0,102.0,5
2025,134945,3,BIG-T,-277.0,113.0,225.0,20.0,100.0,0
2026,134945,3,SMALL-T,-231.0,-167.0,45.0,-1.0,100.0,3
2027,134945,3,SQUARE,101.0,-37.0,0.0,-1.0,100.0,5
2028,134945,3,BIG-T,-235.0,10.0,135.0,11.0,103.0,0
2029,134945,3,PARALL,199.0,-162.0,90.0,-1.0,100.0,6
2030,134945,3,SMALL-T,-57.0,-183.0,45.0,-1.0,100.0,3
2031,134945,3,BIG-T,-91.0,70.0,225.0,18.0,104.0,1
2032,134945,3,PARALL,-39.0,-33.0,90.0,8.0,105.0,6
2033,134945,3,BIG-T,-90.0,65.0,225.0,18.0,106.0,1
2034,134945,3,PARALL,-37.0,-36.0,90.0,8.0,107.0,6
2035,134945,3,BIG-T,-91.0,59.0,225.0,18.0,100.0,1
2036,134945,3,PARALL,63.0,-136.0,90.0,-1.0,100.0,6
2037,134945,3,BIG-T,-31.0,9.0,225.0,13.0,108.0,1
2038,134945,3,SMALL-T,-129.0,107.0,225.0,22.0,109.0,3
2039,134945,3,BIG-T,-27.0,5.0,225.0,13.0,110.0,1
2040,134945,3,SQUARE,-160.0,-98.0,0.0,2.0,111.0,5
2041,134945,3,PARALL,82.0,-123.0,90.0,-1.0,100.0,6
2042,134945,3,SQUARE,-270.0,-157.0,0.0,-1.0,100.0,5
2043,134945,3,MIDDLE-T,-122.0,-67.0,180.0,7.0,112.0,2
2044,134945,3,PARALL,-114.0,-176.0,90.0,-1.0,100.0,6
2045,134945,3,SQUARE,101.0,-124.0,0.0,-1.0,100.0,5
2046,134945,3,BIG-T,-24.0,9.0,225.0,13.0,113.0,1
2047,134945,3,SMALL-T,-127.0,107.0,225.0,22.0,114.0,3
2048,134945,3,SQUARE,-129.0,-26.0,0.0,12.0,115.0,5
2049,134945,3,SMALL-T,-127.0,39.0,315.0,17.0,116.0,4
2050,134945,3,PARALL,-194.0,-100.0,135.0,1.0,117.0,6
2051,134945,3,SMALL-T,-127.0,110.0,225.0,22.0,118.0,3
2052,134945,3,SMALL-T,-129.0,40.0,315.0,17.0,119.0,4
2053,134945,3,SQUARE,-126.0,-28.0,0.0,12.0,120.0,5
2054,134945,3,BIG-T,-233.0,11.0,135.0,11.0,121.0,0
2055,134945,3,BIG-T,-19.0,7.0,225.0,13.0,122.0,1
2056,134945,3,SMALL-T,-126.0,40.0,315.0,17.0,123.0,4
2057,134945,3,SMALL-T,-126.0,112.0,225.0,22.0,124.0,3
2058,134945,3,MIDDLE-T,-122.0,-66.0,180.0,7.0,125.0,2
2059,134945,3,BIG-T,-235.0,10.0,135.0,11.0,126.0,0
2060,134945,3,BIG-T,-27.0,9.0,225.0,13.0,127.0,1
2061,134945,3,SQUARE,-18.0,49.0,0.0,18.0,128.0,5
2062,134945,3,BIG-T,-32.0,11.0,225.0,13.0,129.0,1
2063,134945,3,SMALL-T,-129.0,25.0,315.0,12.0,130.0,4
2064,134945,3,SMALL-T,-105.0,139.0,225.0,22.0,131.0,3
2065,134945,3,BIG-T,-30.0,10.0,225.0,13.0,132.0,1
2066,134945,3,BIG-T,-235.0,11.0,135.0,11.0,133.0,0
2067,134945,3,SMALL-T,-128.0,-25.0,225.0,12.0,134.0,4
2068,134945,3,SMALL-T,-127.0,106.0,225.0,22.0,135.0,3
2069,134945,3,SQUARE,-127.0,34.0,0.0,17.0,136.0,5
2070,134945,3,SMALL-T,-127.0,104.0,225.0,22.0,137.0,3
2071,134945,3,SQUARE,-131.0,31.0,0.0,17.0,138.0,5
2072,134945,3,BIG-T,31.0,23.0,225.0,14.0,139.0,1
2073,134945,3,SQUARE,37.0,129.0,0.0,24.0,140.0,5
2074,134945,3,BIG-T,-32.0,10.0,225.0,13.0,141.0,1
2075,134945,3,SMALL-T,-155.0,176.0,225.0,-1.0,100.0,3
2076,134945,3,PARALL,-137.0,67.0,0.0,17.0,142.0,6
2077,134945,3,BIG-T,-33.0,11.0,225.0,13.0,143.0,1
2078,134945,3,PARALL,67.0,5.0,0.0,-1.0,100.0,6
2079,134945,3,SMALL-T,-320.0,-109.0,225.0,0.0,100.0,4
2080,134945,3,SMALL-T,-137.0,190.0,225.0,-1.0,100.0,3
2081,134945,3,BIG-T,-174.0,11.0,135.0,11.0,144.0,0
2082,134945,3,SMALL-T,-161.0,88.0,90.0,22.0,145.0,3
2083,134945,3,BIG-T,-185.0,-17.0,135.0,11.0,100.0,0
2084,134945,3,SMALL-T,-239.0,144.0,90.0,-1.0,100.0,3
2085,134945,3,BIG-T,-233.0,11.0,135.0,11.0,146.0,0
2086,134945,3,BIG-T,-32.0,10.0,225.0,13.0,147.0,1
2087,134945,3,BIG-T,-237.0,11.0,135.0,11.0,148.0,0
2088,134945,3,MIDDLE-T,-195.0,-64.0,180.0,6.0,149.0,2
2089,134945,3,PARALL,-121.0,-100.0,45.0,2.0,150.0,6
2090,134945,3,SQUARE,-130.0,-23.0,0.0,12.0,151.0,5
2091,134945,3,BIG-T,-18.0,11.0,225.0,13.0,152.0,1
2092,134945,3,SQUARE,-127.0,-25.0,0.0,12.0,153.0,5
2093,134945,3,BIG-T,-20.0,11.0,225.0,13.0,154.0,1
2094,134945,3,SMALL-T,-126.0,117.0,225.0,22.0,155.0,3
2095,134945,3,SMALL-T,-126.0,47.0,225.0,17.0,156.0,4
2096,134945,4,PARALL,-176.0,84.0,90.0,11.0,1.0,6
2097,134945,4,BIG-T,-61.0,70.0,270.0,13.0,100.0,0
2098,134945,4,BIG-T,-192.0,-57.0,225.0,6.0,100.0,1
2099,134945,4,BIG-T,-102.0,30.0,270.0,13.0,2.0,0
2100,134945,4,PARALL,-293.0,139.0,90.0,-1.0,100.0,6
2101,134945,4,BIG-T,83.0,60.0,270.0,-1.0,100.0,0
2102,134945,4,BIG-T,-131.0,-45.0,45.0,7.0,3.0,1
2103,134945,4,BIG-T,-133.0,98.0,135.0,12.0,4.0,0
2104,134945,4,PARALL,-195.0,90.0,90.0,11.0,5.0,6
2105,134945,4,MIDDLE-T,-113.0,-64.0,225.0,7.0,6.0,2
2106,134945,4,SMALL-T,-64.0,244.0,0.0,23.0,7.0,4
2107,134945,4,SQUARE,-64.0,208.0,0.0,23.0,8.0,5
2108,134945,4,SMALL-T,-141.0,-154.0,135.0,2.0,9.0,3
2109,135838,1,MIDDLE-T,70.0,150.0,225.0,-1.0,100.0,2
2110,135838,1,PARALL,10.0,102.0,90.0,23.0,1.0,6
2111,135838,1,MIDDLE-T,-122.0,-53.0,135.0,6.0,2.0,2
2112,135838,1,BIG-T,-104.0,-35.0,225.0,7.0,3.0,0
2113,135838,1,MIDDLE-T,-309.0,171.0,135.0,-1.0,100.0,2
2114,135838,1,BIG-T,-101.0,-36.0,45.0,7.0,4.0,1
2115,135838,1,PARALL,106.0,127.0,90.0,24.0,5.0,6
2116,135838,1,SQUARE,5.0,-68.0,0.0,8.0,6.0,5
2117,135838,1,BIG-T,-100.0,40.0,0.0,17.0,7.0,1
2118,135838,1,PARALL,-105.0,2.0,135.0,12.0,100.0,6
2119,135838,1,SMALL-T,144.0,-64.0,0.0,-1.0,100.0,4
2120,135838,1,SQUARE,138.0,151.0,0.0,-1.0,100.0,5
2121,135838,1,PARALL,-31.0,-69.0,135.0,3.0,8.0,6
2122,135838,1,SQUARE,-67.0,1.0,0.0,12.0,9.0,5
2123,135838,1,MIDDLE-T,43.0,-35.0,180.0,8.0,10.0,2
2124,135838,1,SMALL-T,-138.0,4.0,45.0,11.0,11.0,3
2125,135838,1,SMALL-T,-209.0,-68.0,45.0,5.0,12.0,4
2126,135838,2,SQUARE,-166.0,149.0,0.0,22.0,1.0,5
2127,135838,2,MIDDLE-T,-190.0,-10.0,225.0,6.0,2.0,2
2128,135838,2,BIG-T,-99.0,41.0,0.0,13.0,3.0,0
2129,135838,2,BIG-T,-131.0,35.0,180.0,12.0,4.0,1
2130,135838,2,PARALL,-210.0,73.0,45.0,16.0,5.0,6
2131,135838,2,SMALL-T,116.0,55.0,225.0,-1.0,100.0,3
2132,135838,2,BIG-T,83.0,129.0,0.0,-1.0,100.0,0
2133,135838,2,BIG-T,-98.0,41.0,0.0,13.0,6.0,1
2134,135838,2,SMALL-T,-105.0,-27.0,225.0,8.0,7.0,3
2135,135838,2,BIG-T,-109.0,-38.0,0.0,8.0,8.0,0
2136,135838,2,MIDDLE-T,178.0,-85.0,225.0,-1.0,100.0,2
2137,135838,2,SMALL-T,142.0,60.0,225.0,-1.0,100.0,3
2138,135838,2,BIG-T,227.0,-15.0,0.0,-1.0,100.0,0
2139,135838,2,PARALL,78.0,-40.0,45.0,-1.0,100.0,6
2140,135838,2,BIG-T,49.0,43.0,0.0,-1.0,100.0,1
2141,135838,2,SQUARE,-2.0,236.0,0.0,-1.0,100.0,5
2142,135838,2,BIG-T,-134.0,-62.0,0.0,2.0,9.0,1
2143,135838,2,BIG-T,-100.0,40.0,0.0,13.0,10.0,0
2144,135838,2,PARALL,-205.0,73.0,45.0,16.0,11.0,6
2145,135838,2,SQUARE,-156.0,155.0,0.0,22.0,12.0,5
2146,135838,2,MIDDLE-T,-78.0,-10.0,45.0,8.0,13.0,2
2147,135838,2,SMALL-T,-235.0,-12.0,90.0,5.0,14.0,4
2148,135838,2,SMALL-T,-184.0,37.0,180.0,11.0,15.0,3
2149,135838,2,SMALL-T,-237.0,-11.0,90.0,5.0,16.0,4
2150,135838,2,MIDDLE-T,-85.0,-12.0,45.0,8.0,17.0,2
2151,135838,3,BIG-T,-237.0,10.0,135.0,11.0,1.0,0
2152,135838,3,PARALL,-123.0,-100.0,45.0,2.0,2.0,6
2153,135838,3,MIDDLE-T,-195.0,-64.0,180.0,6.0,3.0,2
2154,135838,3,BIG-T,-32.0,10.0,225.0,13.0,4.0,1
2155,135838,3,SQUARE,-131.0,-27.0,0.0,12.0,5.0,5
2156,135838,3,SMALL-T,-131.0,42.0,135.0,17.0,6.0,3
2157,135838,3,SMALL-T,123.0,80.0,90.0,-1.0,100.0,4
2158,135838,3,MIDDLE-T,-163.0,76.0,90.0,17.0,7.0,2
2159,135838,3,PARALL,366.0,-84.0,45.0,-1.0,100.0,6
2160,135838,3,BIG-T,-265.0,266.0,135.0,-1.0,100.0,0
2161,135838,3,SQUARE,-5.0,120.0,0.0,24.0,100.0,5
2162,135838,3,MIDDLE-T,-142.0,165.0,90.0,-1.0,100.0,2
2163,135838,3,SQUARE,-201.0,-27.0,0.0,11.0,8.0,5
2164,135838,3,SMALL-T,-199.0,43.0,135.0,16.0,9.0,3
2165,135838,3,SMALL-T,-272.0,-25.0,135.0,10.0,10.0,4
2166,135838,3,BIG-T,156.0,45.0,225.0,-1.0,100.0,1
2167,135838,3,MIDDLE-T,-110.0,-10.0,135.0,12.0,11.0,2
2168,135838,3,BIG-T,-161.0,42.0,90.0,17.0,12.0,0
2169,135838,3,MIDDLE-T,-26.0,144.0,135.0,-1.0,100.0,2
2170,135838,3,BIG-T,-49.0,-49.0,0.0,8.0,13.0,1
2171,135838,3,MIDDLE-T,-194.0,-65.0,180.0,6.0,14.0,2
2172,135838,3,PARALL,-122.0,-100.0,45.0,2.0,15.0,6
2173,135838,4,SQUARE,-66.0,206.0,0.0,23.0,1.0,5
2174,135838,4,SMALL-T,93.0,53.0,90.0,-1.0,100.0,3
2175,135838,4,SMALL-T,-65.0,247.0,0.0,23.0,2.0,4
2176,135838,4,SMALL-T,-141.0,-154.0,135.0,2.0,3.0,3
2177,135838,4,PARALL,-185.0,94.0,90.0,11.0,4.0,6
2178,135838,4,BIG-T,-62.0,68.0,270.0,13.0,5.0,0
2179,135838,4,BIG-T,-57.0,-13.0,270.0,8.0,100.0,1
2180,135838,4,BIG-T,248.0,56.0,270.0,-1.0,100.0,0
2181,135838,4,BIG-T,14.0,-3.0,90.0,-1.0,100.0,1
2182,135838,4,PARALL,159.0,177.0,90.0,-1.0,100.0,6
2183,135838,4,BIG-T,-24.0,18.0,90.0,14.0,6.0,1
2184,135838,4,MIDDLE-T,-110.0,-61.0,225.0,8.0,7.0,2
2185,135838,4,BIG-T,-131.0,96.0,135.0,12.0,8.0,1
2186,135838,4,BIG-T,-134.0,-40.0,45.0,7.0,9.0,0
2187,135838,4,PARALL,-185.0,96.0,90.0,11.0,10.0,6
2188,140907,1,BIG-T,-82.0,86.0,180.0,17.0,100.0,0
2189,140907,1,PARALL,280.0,-76.0,0.0,-1.0,100.0,6
2190,140907,1,BIG-T,-100.0,40.0,0.0,17.0,1.0,0
2191,140907,1,BIG-T,-101.0,-31.0,315.0,7.0,2.0,1
2192,140907,1,SMALL-T,-209.0,-68.0,45.0,5.0,3.0,4
2193,140907,1,BIG-T,-104.0,-33.0,315.0,7.0,4.0,1
2194,140907,1,PARALL,140.0,-95.0,90.0,-1.0,100.0,6
2195,140907,1,SQUARE,5.0,-69.0,0.0,3.0,5.0,5
2196,140907,1,SMALL-T,79.0,-70.0,315.0,4.0,6.0,3
2197,140907,1,PARALL,-66.0,-31.0,45.0,7.0,7.0,6
2198,140907,1,MIDDLE-T,-36.0,-143.0,225.0,-1.0,100.0,2
2199,140907,1,SQUARE,7.0,-68.0,0.0,8.0,8.0,5
2200,140907,1,PARALL,-105.0,-67.0,45.0,7.0,100.0,6
2201,140907,1,MIDDLE-T,68.0,-150.0,315.0,-1.0,100.0,2
2202,140907,1,PARALL,-99.0,-79.0,90.0,2.0,9.0,6
2203,140907,1,SQUARE,6.0,-70.0,0.0,3.0,10.0,5
2204,140907,1,MIDDLE-T,-78.0,-8.0,135.0,12.0,11.0,2
2205,140907,1,SQUARE,-152.0,-50.0,0.0,6.0,12.0,5
2206,140907,1,PARALL,-42.0,-76.0,90.0,2.0,13.0,6
2207,140907,1,SMALL-T,-89.0,-40.0,315.0,7.0,14.0,3
2208,140907,1,PARALL,-70.0,-86.0,90.0,2.0,15.0,6
2209,140907,1,SQUARE,41.0,-19.0,0.0,8.0,16.0,5
2210,140907,1,SMALL-T,84.0,-37.0,315.0,9.0,17.0,3
2211,140907,1,PARALL,-102.0,-82.0,90.0,2.0,18.0,6
2212,140907,1,SMALL-T,10.0,-75.0,315.0,3.0,19.0,3
2213,140907,1,SQUARE,45.0,-117.0,0.0,4.0,100.0,5
2214,140907,1,SMALL-T,153.0,-53.0,315.0,-1.0,100.0,3
2215,140907,1,SQUARE,8.0,-68.0,0.0,8.0,20.0,5
2216,140907,1,SMALL-T,80.0,-69.0,315.0,4.0,21.0,3
2217,140907,1,SMALL-T,-210.0,-69.0,45.0,0.0,100.0,4
2218,140907,1,BIG-T,-39.0,-121.0,315.0,-1.0,100.0,1
2219,140907,1,MIDDLE-T,-124.0,-12.0,315.0,11.0,22.0,2
2220,140907,1,PARALL,-106.0,-44.0,90.0,7.0,23.0,6
2221,140907,1,BIG-T,-30.0,-84.0,315.0,3.0,24.0,1
2222,140907,1,PARALL,-112.0,-78.0,90.0,1.0,25.0,6
2223,140907,1,SMALL-T,-27.0,-22.0,45.0,8.0,26.0,4
2224,140907,1,MIDDLE-T,86.0,-37.0,315.0,9.0,27.0,2
2225,140907,1,PARALL,-173.0,-69.0,135.0,1.0,28.0,6
2226,140907,1,BIG-T,-54.0,-32.0,0.0,7.0,29.0,1
2227,140907,1,SMALL-T,-209.0,-50.0,45.0,5.0,30.0,4
2228,140907,1,BIG-T,-101.0,-31.0,45.0,7.0,31.0,1
2229,140907,1,SQUARE,4.0,-67.0,0.0,8.0,32.0,5
2230,140907,1,PARALL,-100.0,-70.0,135.0,2.0,33.0,6
2231,140907,1,SMALL-T,-137.0,3.0,225.0,11.0,34.0,4
2232,140907,1,SQUARE,0.0,-69.0,0.0,3.0,35.0,5
2233,140907,1,MIDDLE-T,86.0,49.0,315.0,19.0,36.0,2
2234,140907,1,SMALL-T,13.0,-126.0,225.0,-1.0,100.0,4
2235,140907,1,PARALL,-176.0,-69.0,135.0,1.0,37.0,6
2236,140907,1,SQUARE,10.0,-65.0,0.0,8.0,38.0,5
2237,140907,1,SMALL-T,-138.0,1.0,225.0,11.0,39.0,4
2238,140907,1,SQUARE,6.0,-67.0,0.0,8.0,40.0,5
2239,140907,1,MIDDLE-T,-123.0,-86.0,45.0,1.0,41.0,2
2240,140907,1,SQUARE,7.0,-68.0,0.0,8.0,42.0,5
2241,140907,1,SMALL-T,-138.0,3.0,225.0,11.0,43.0,4
2242,140907,1,PARALL,-173.0,-67.0,135.0,6.0,44.0,6
2243,140907,1,MIDDLE-T,177.0,-3.0,180.0,-1.0,100.0,2
2244,140907,1,SMALL-T,-124.0,-70.0,315.0,1.0,45.0,3
2245,140907,1,PARALL,65.0,-58.0,135.0,9.0,46.0,6
2246,140907,1,SMALL-T,140.0,-62.0,315.0,-1.0,100.0,3
2247,140907,1,SQUARE,-139.0,-68.0,0.0,6.0,47.0,5
2248,140907,1,PARALL,23.0,-81.0,90.0,3.0,48.0,6
2249,140907,1,BIG-T,-108.0,-133.0,45.0,-1.0,100.0,1
2250,140907,1,PARALL,85.0,-152.0,90.0,-1.0,100.0,6
2251,140907,1,BIG-T,-99.0,-31.0,135.0,7.0,49.0,1
2252,140907,1,SQUARE,-189.0,-168.0,0.0,-1.0,100.0,5
2253,140907,1,MIDDLE-T,-97.0,39.0,180.0,17.0,50.0,2
2254,140907,1,SMALL-T,-202.0,-94.0,315.0,0.0,100.0,3
2255,140907,1,SMALL-T,-252.0,-7.0,225.0,10.0,51.0,4
2256,140907,1,SQUARE,-165.0,-53.0,45.0,6.0,52.0,5
2257,140907,1,SMALL-T,-180.0,-81.0,315.0,1.0,53.0,3
2258,140907,1,SQUARE,-131.0,-57.0,45.0,6.0,54.0,5
2259,140907,1,MIDDLE-T,-1.0,8.0,180.0,13.0,55.0,2
2260,140907,1,SQUARE,-139.0,5.0,0.0,11.0,56.0,5
2261,140907,1,MIDDLE-T,-170.0,-34.0,180.0,6.0,57.0,2
2262,140907,1,SMALL-T,-66.0,6.0,315.0,12.0,58.0,3
2263,140907,1,PARALL,12.0,-81.0,90.0,3.0,59.0,6
2264,140907,1,SMALL-T,81.0,-69.0,315.0,4.0,60.0,4
2265,140907,1,PARALL,-55.0,-67.0,90.0,7.0,61.0,6
2266,140907,1,SMALL-T,9.0,-76.0,315.0,3.0,62.0,3
2267,140907,1,PARALL,-217.0,-68.0,0.0,5.0,63.0,6
2268,140907,1,SQUARE,-63.0,3.0,0.0,12.0,64.0,5
2269,140907,1,PARALL,-36.0,-62.0,135.0,7.0,100.0,6
2270,140907,1,MIDDLE-T,176.0,128.0,180.0,-1.0,100.0,2
2271,140907,1,SMALL-T,-208.0,-69.0,45.0,0.0,100.0,3
2272,140907,1,PARALL,-25.0,-58.0,90.0,8.0,65.0,6
2273,140907,1,BIG-T,118.0,-83.0,0.0,4.0,66.0,0
2274,140907,1,BIG-T,-100.0,41.0,0.0,17.0,67.0,1
2275,140907,1,SMALL-T,37.0,-39.0,45.0,8.0,68.0,3
2276,140907,1,BIG-T,-71.0,-103.0,0.0,2.0,69.0,0
2277,140907,1,PARALL,93.0,18.0,90.0,14.0,70.0,6
2278,140907,1,SMALL-T,168.0,-68.0,315.0,-1.0,100.0,4
2279,140907,1,SMALL-T,141.0,-39.0,45.0,-1.0,100.0,3
2280,140907,1,SQUARE,-136.0,2.0,0.0,11.0,71.0,5
2281,140907,1,BIG-T,-71.0,-102.0,0.0,2.0,100.0,0
2282,140907,1,SQUARE,-180.0,-126.0,0.0,-1.0,100.0,5
2283,140907,1,BIG-T,-99.0,-31.0,45.0,7.0,72.0,0
2284,140907,1,BIG-T,-97.0,-33.0,225.0,7.0,73.0,1
2285,140907,1,PARALL,47.0,-69.0,45.0,4.0,74.0,6
2286,140907,1,SMALL-T,6.0,-69.0,315.0,3.0,75.0,4
2287,140907,1,SQUARE,-81.0,55.0,0.0,17.0,76.0,5
2288,140907,1,SMALL-T,-207.0,-67.0,45.0,5.0,77.0,3
2289,140907,1,BIG-T,-102.0,-33.0,225.0,7.0,78.0,1
2290,140907,1,MIDDLE-T,-79.0,89.0,180.0,22.0,79.0,2
2291,140907,1,SQUARE,170.0,116.0,0.0,-1.0,100.0,5
2292,140907,1,MIDDLE-T,144.0,-110.0,0.0,-1.0,100.0,2
2293,140907,1,PARALL,98.0,-53.0,90.0,9.0,80.0,6
2294,140907,1,SMALL-T,-152.0,40.0,0.0,16.0,81.0,4
2295,140907,1,PARALL,-75.0,63.0,90.0,17.0,82.0,6
2296,140907,1,SMALL-T,-100.0,90.0,0.0,22.0,83.0,3
2297,140907,1,MIDDLE-T,-138.0,-92.0,225.0,1.0,84.0,2
2298,140907,1,BIG-T,-57.0,-119.0,0.0,2.0,85.0,1
2299,140907,1,BIG-T,86.0,-86.0,45.0,4.0,86.0,0
2300,140907,1,MIDDLE-T,-123.0,-11.0,315.0,11.0,87.0,2
2301,140907,1,BIG-T,-74.0,-104.0,0.0,2.0,88.0,1
2302,140907,1,BIG-T,-73.0,-55.0,45.0,7.0,89.0,0
